,EREGL,EREGL,EREGL,HEKTS,HEKTS,HEKTS,THYAO,THYAO,THYAO,TUPRS,TUPRS,TUPRS
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2013-08-08 00:00:00+00:00,2.059999942779541,2.059999942779541,0,0.034435998648405,0.034435998648405,0,8.359999656677246,8.359999656677246,0,6.071427822113037,6.071427822113037,0
2013-08-09 00:00:00+00:00,2.059999942779541,2.059999942779541,0,0.034435998648405,0.034435998648405,0,8.359999656677246,8.359999656677246,0,6.071427822113037,6.071427822113037,0
2013-08-12 00:00:00+00:00,2.190000057220459,2.190000057220459,32603211,0.0350399985909462,0.0350399985909462,5692682,8.699999809265137,8.699999809265137,14090091,6.214284896850586,6.214284896850586,5165398
2013-08-13 00:00:00+00:00,2.1700000762939453,2.150000095367432,11674094,0.0352419987320899,0.0352419987320899,6699460,8.739999771118164,8.5600004196167,9853925,6.271428108215332,6.357141971588135,4500517
2013-08-14 00:00:00+00:00,2.1700000762939453,2.1700000762939453,12876489,0.0348390005528926,0.0348390005528926,3412222,8.5,8.479999542236328,4813077,6.400000095367432,6.285714149475098,3687775
2013-08-15 00:00:00+00:00,2.140000104904175,2.119999885559082,14159310,0.0350399985909462,0.0342350006103515,6696133,8.539999961853027,8.34000015258789,7011907,6.285714149475098,6.171428203582764,2617776
2013-08-16 00:00:00+00:00,2.150000095367432,2.1700000762939453,10267100,0.0346379987895488,0.0346379987895488,1607419,8.359999656677246,8.539999961853027,9094539,6.185713768005371,6.214284896850586,873838
2013-08-19 00:00:00+00:00,2.190000057220459,2.200000047683716,10788585,0.0342350006103515,0.0342350006103515,1296969,8.4399995803833,8.399999618530273,4078541,6.157142162322998,6.199999809265137,1928808
2013-08-20 00:00:00+00:00,2.1600000858306885,2.180000066757202,11824560,0.0334290005266666,0.0334290005266666,1482286,8.100000381469727,8.039999961853027,7121782,6.199999809265137,6.257142066955566,1202292
2013-08-21 00:00:00+00:00,2.200000047683716,2.180000066757202,17085981,0.0324219986796379,0.0320199988782405,5559702,7.71999979019165,7.440000057220459,13216400,6.242856979370117,6.257142066955566,2031372
2013-08-22 00:00:00+00:00,2.140000104904175,2.1700000762939453,19033684,0.0312140006572008,0.0310130007565021,7809375,7.159999847412109,7.320000171661377,14835875,6.128571033477783,6.057141780853272,4349618
2013-08-23 00:00:00+00:00,2.190000057220459,2.200000047683716,17098928,0.0316170006990432,0.0314159989356994,2592895,7.519999980926514,7.320000171661377,6869187,6.014285087585449,5.82857084274292,2746345
2013-08-26 00:00:00+00:00,2.150000095367432,2.190000057220459,10878336,0.0312140006572008,0.0318179987370967,2200661,7.159999847412109,7.460000038146973,9580102,5.8428568840026855,5.857141971588135,1126433
2013-08-27 00:00:00+00:00,2.1700000762939453,2.109999895095825,14281976,0.0308110006153583,0.0308110006153583,2846291,7.300000190734863,6.800000190734863,17897355,5.642857074737549,5.428571224212647,3723083
2013-08-28 00:00:00+00:00,2.119999885559082,2.1700000762939453,16075224,0.0302070006728172,0.0312140006572008,4840383,6.480000019073486,6.440000057220459,41430882,5.3428568840026855,5.3428568840026855,4999169
2013-08-29 00:00:00+00:00,2.200000047683716,2.2100000381469727,19091177,0.0312140006572008,0.0312140006572008,1694169,6.400000095367432,6.320000171661377,19423570,5.471427917480469,5.599999904632568,5836572
2013-08-30 00:00:00+00:00,2.2100000381469727,2.2100000381469727,0,0.0312140006572008,0.0312140006572008,0,6.320000171661377,6.320000171661377,0,5.599999904632568,5.599999904632568,0
2013-09-02 00:00:00+00:00,2.2699999809265137,2.289999961853028,17020929,0.0324219986796379,0.0324219986796379,778807,6.480000019073486,6.440000057220459,10725591,5.728570938110352,5.742856979370117,1949948
2013-09-03 00:00:00+00:00,2.25,2.240000009536743,26691831,0.0318179987370967,0.0318179987370967,1041984,6.340000152587891,6.239999771118164,11157742,5.628571033477783,5.514285087585449,1816542
2013-09-04 00:00:00+00:00,2.190000057220459,2.190000057220459,12197230,0.0318179987370967,0.0318179987370967,3026046,6.28000020980835,6.21999979019165,15264606,5.571427822113037,5.514285087585449,2103927
2013-09-05 00:00:00+00:00,2.1700000762939453,2.180000066757202,14024649,0.0314159989356994,0.0312140006572008,2618170,6.099999904632568,6.019999980926514,13714153,5.514285087585449,5.599999904632568,1253917
2013-09-06 00:00:00+00:00,2.190000057220459,2.190000057220459,14192687,0.0312140006572008,0.0310130007565021,6542795,5.980000019073486,5.960000038146973,21995084,5.5428571701049805,5.514285087585449,4217843
2013-09-09 00:00:00+00:00,2.220000028610229,2.240000009536743,13217816,0.0316170006990432,0.0316170006990432,16420797,6.059999942779541,6.239999771118164,34838773,5.714284896850586,5.82857084274292,4120515
2013-09-10 00:00:00+00:00,2.25,2.2699999809265137,14336635,0.0320199988782405,0.0320199988782405,14081892,6.539999961853027,6.920000076293945,40701335,5.942856788635254,6.157142162322998,4695572
2013-09-11 00:00:00+00:00,2.2799999713897705,2.2699999809265137,15851751,0.0318179987370967,0.0318179987370967,4455349,7.099999904632568,6.880000114440918,42692514,6.228570938110352,6.314284801483154,6548318
2013-09-12 00:00:00+00:00,2.259999990463257,2.3399999141693115,32833303,0.0316170006990432,0.0320199988782405,6219980,6.960000038146973,6.980000019073486,21808095,6.128571033477783,6.214284896850586,4861031
2013-09-13 00:00:00+00:00,2.3499999046325684,2.369999885559082,25447212,0.0322210006415843,0.0320199988782405,1996277,7.0,6.800000190734863,18439348,6.185713768005371,6.185713768005371,4359551
2013-09-16 00:00:00+00:00,2.390000104904175,2.400000095367432,13108100,0.0330270007252693,0.0330270007252693,19306515,7.099999904632568,7.099999904632568,16578004,6.228570938110352,6.214284896850586,3185875
2013-09-17 00:00:00+00:00,2.380000114440918,2.4200000762939453,20312635,0.0340339988470077,0.0340339988470077,38432282,7.099999904632568,7.099999904632568,12283194,6.071427822113037,6.085713863372803,8037750
2013-09-18 00:00:00+00:00,2.440000057220459,2.400000095367432,16522620,0.0338319987058639,0.0338319987058639,2199271,7.139999866485596,7.199999809265137,30691703,6.085713863372803,6.057141780853272,3349087
2013-09-19 00:00:00+00:00,2.5,2.440000057220459,18947535,0.0352419987320899,0.0348390005528926,14637842,7.800000190734863,7.639999866485596,20606930,6.385714054107666,6.428571224212647,7112490
2013-09-20 00:00:00+00:00,2.430000066757202,2.4200000762939453,12483086,0.0348390005528926,0.0348390005528926,7495399,7.78000020980835,7.820000171661377,18801016,6.457141876220703,6.357141971588135,3683043
2013-09-23 00:00:00+00:00,2.430000066757202,2.4800000190734863,22622357,0.0346379987895488,0.0342350006103515,8210895,7.679999828338623,7.739999771118164,13122840,6.300000190734863,6.242856979370117,3728690
2013-09-24 00:00:00+00:00,2.5,2.509999990463257,12617112,0.0338319987058639,0.0338319987058639,7154907,7.760000228881836,7.860000133514404,23830817,6.257142066955566,6.185713768005371,2678438
2013-09-25 00:00:00+00:00,2.509999990463257,2.569999933242798,36588050,0.0338319987058639,0.0342350006103515,5962265,7.820000171661377,7.78000020980835,25354121,6.171428203582764,6.157142162322998,6202532
2013-09-26 00:00:00+00:00,2.5299999713897705,2.5199999809265137,14572835,0.0346379987895488,0.0346379987895488,2741963,7.760000228881836,7.659999847412109,11768804,6.171428203582764,6.228570938110352,2783788
2013-09-27 00:00:00+00:00,2.5,2.4800000190734863,11763374,0.0342350006103515,0.0340339988470077,8799320,7.639999866485596,7.539999961853027,7777864,6.157142162322998,6.157142162322998,1644209
2013-09-30 00:00:00+00:00,2.509999990463257,2.559999942779541,15270217,0.0338319987058639,0.0340339988470077,8267552,7.559999942779541,7.699999809265137,13188165,6.142857074737549,6.099999904632568,3237087
2013-10-01 00:00:00+00:00,2.609999895095825,2.539999961853028,22357032,0.0350399985909462,0.0350399985909462,19703020,7.78000020980835,7.760000228881836,5715143,6.185713768005371,6.185713768005371,2069963
2013-10-02 00:00:00+00:00,2.4800000190734863,2.4200000762939453,25615609,0.0348390005528926,0.0346379987895488,14963587,7.71999979019165,7.679999828338623,6678073,6.157142162322998,6.157142162322998,2128889
2013-10-03 00:00:00+00:00,2.440000057220459,2.430000066757202,17114283,0.0348390005528926,0.0348390005528926,1095017,7.739999771118164,7.71999979019165,4699268,6.142857074737549,6.228570938110352,3010217
2013-10-04 00:00:00+00:00,2.450000047683716,2.4600000381469727,14129035,0.0346379987895488,0.034435998648405,8034168,7.760000228881836,7.800000190734863,12133345,6.171428203582764,6.157142162322998,2751021
2013-10-07 00:00:00+00:00,2.440000057220459,2.440000057220459,8856916,0.0342350006103515,0.0342350006103515,1977507,7.760000228881836,7.739999771118164,3880920,6.128571033477783,6.142857074737549,1431556
2013-10-08 00:00:00+00:00,2.3499999046325684,2.369999885559082,32789733,0.0352419987320899,0.0350399985909462,37067383,7.739999771118164,7.639999866485596,3982828,6.114284992218018,6.028571128845215,3587955
2013-10-09 00:00:00+00:00,2.3399999141693115,2.3499999046325684,22669964,0.0348390005528926,0.0348390005528926,8576811,7.5,7.480000019073486,11644163,6.0,6.014285087585449,2842714
2013-10-10 00:00:00+00:00,2.4200000762939453,2.4600000381469727,23511381,0.0350399985909462,0.0350399985909462,6523330,7.619999885559082,7.619999885559082,8388762,6.099999904632568,6.114284992218018,1769803
