,ALARK,ALARK,ALARK,SAHOL,SAHOL,SAHOL,SASA,SASA,SASA,TOASO,TOASO,TOASO
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2004-07-12 00:00:00+00:00,1.297065019607544,1.297065019607544,650865,2.3052749633789062,2.3052749633789062,3219799,0.0080319996923208,0.0080319996923208,3651517,2.3850231170654297,2.3850231170654297,3294330344
2004-07-13 00:00:00+00:00,1.319622039794922,1.319622039794922,1889846,2.3684329986572266,2.3684329986572266,10136453,0.0082909995689988,0.0082909995689988,29678736,2.4300239086151123,2.4300239086151123,5856274792
2004-07-14 00:00:00+00:00,1.319622039794922,1.319622039794922,147745,2.3684329986572266,2.3684329986572266,3972285,0.0083950003609061,0.0083950003609061,21465475,2.4030239582061768,2.4030239582061768,1283005626
2004-07-15 00:00:00+00:00,1.330901026725769,1.330901026725769,822071,2.384222984313965,2.384222984313965,2212367,0.0083429999649524,0.0083429999649524,12003329,2.4300239086151123,2.4300239086151123,1001307474
2004-07-16 00:00:00+00:00,1.3421800136566162,1.3421800136566162,1300600,2.4736969470977783,2.4736969470977783,13307573,0.0083429999649524,0.0083429999649524,23597376,2.5650250911712646,2.5650250911712646,10570021515
2004-07-19 00:00:00+00:00,1.3872950077056885,1.3872950077056885,2303607,2.463170051574707,2.463170051574707,8922665,0.0082909995689988,0.0082909995689988,9139890,2.6730260848999023,2.6730260848999023,9237493857
2004-07-20 00:00:00+00:00,1.3985739946365356,1.3985739946365356,1978884,2.463170051574707,2.463170051574707,5948799,0.0082909995689988,0.0082909995689988,9047844,2.6550259590148926,2.6550259590148926,4139946509
2004-07-21 00:00:00+00:00,1.3647379875183103,1.3647379875183103,1658368,2.4368538856506348,2.4368538856506348,6103962,0.0082390001043677,0.0082390001043677,6136934,2.53802490234375,2.53802490234375,1661197767
2004-07-22 00:00:00+00:00,1.3647379875183103,1.3647379875183103,369011,2.39474892616272,2.39474892616272,3027796,0.008186999708414,0.008186999708414,6498169,2.4930241107940674,2.4930241107940674,1858325758
2004-07-23 00:00:00+00:00,1.3760169744491575,1.3760169744491575,732861,2.410538911819458,2.410538911819458,2809670,0.0082390001043677,0.0082390001043677,5949178,2.583024978637696,2.583024978637696,3953037401
2004-07-26 00:00:00+00:00,1.3760169744491575,1.3760169744491575,321789,2.3684329986572266,2.3684329986572266,3753140,0.0082909995689988,0.0082909995689988,27919455,2.5650250911712646,2.5650250911712646,1272450022
2004-07-27 00:00:00+00:00,1.3760169744491575,1.3760169744491575,284272,2.3315908908843994,2.3315908908843994,2849735,0.0082909995689988,0.0082909995689988,24172032,2.53802490234375,2.53802490234375,1435287310
2004-07-28 00:00:00+00:00,1.3760169744491575,1.3760169744491575,1592022,2.3684329986572266,2.3684329986572266,3578936,0.0083950003609061,0.0083950003609061,61934743,2.628026008605957,2.628026008605957,2723307755
2004-07-29 00:00:00+00:00,1.3760169744491575,1.3760169744491575,957945,2.410538911819458,2.410538911819458,3523561,0.0084469998255372,0.0084469998255372,36385889,2.6550259590148926,2.6550259590148926,3099769671
2004-07-30 00:00:00+00:00,1.3985739946365356,1.3985739946365356,1679589,2.410538911819458,2.410538911819458,2879157,0.0083950003609061,0.0083950003609061,8197438,2.6550259590148926,2.6550259590148926,1838563748
2004-08-02 00:00:00+00:00,1.42113196849823,1.42113196849823,1990277,2.526329040527344,2.526329040527344,16421948,0.0083950003609061,0.0083950003609061,8319297,2.8350279331207275,2.8350279331207275,5518699065
2004-08-03 00:00:00+00:00,1.3985739946365356,1.3985739946365356,1270814,2.5000131130218506,2.5000131130218506,6584652,0.0083950003609061,0.0083950003609061,42937993,2.7630269527435303,2.7630269527435303,2347459427
2004-08-04 00:00:00+00:00,1.3760169744491575,1.3760169744491575,688967,2.4368538856506348,2.4368538856506348,5459785,0.0083950003609061,0.0083950003609061,4676752,2.7450270652771,2.7450270652771,1708931487
2004-08-05 00:00:00+00:00,1.3760169744491575,1.3760169744491575,1710638,2.4736969470977783,2.4736969470977783,4123889,0.0083950003609061,0.0083950003609061,8423788,2.7450270652771,2.7450270652771,2768786804
2004-08-06 00:00:00+00:00,1.3534590005874634,1.3534590005874634,1483914,2.39474892616272,2.39474892616272,4681382,0.0083950003609061,0.0083950003609061,23384919,2.7000269889831543,2.7000269889831543,1857466385
2004-08-09 00:00:00+00:00,1.3985739946365356,1.3985739946365356,2289065,2.4736969470977783,2.4736969470977783,8697483,0.0084979999810457,0.0084979999810457,108467714,2.7450270652771,2.7450270652771,3537639569
2004-08-10 00:00:00+00:00,1.3760169744491575,1.3760169744491575,1297147,2.4736969470977783,2.4736969470977783,3164911,0.0084469998255372,0.0084469998255372,93680544,2.8350279331207275,2.8350279331207275,3181954089
2004-08-11 00:00:00+00:00,1.3647379875183103,1.3647379875183103,1436673,2.4368538856506348,2.4368538856506348,5833624,0.0084979999810457,0.0084979999810457,24436011,2.7630269527435303,2.7630269527435303,1333643674
2004-08-12 00:00:00+00:00,1.330901026725769,1.330901026725769,529574,2.3684329986572266,2.3684329986572266,5034452,0.0082909995689988,0.0082909995689988,8305692,2.718027114868164,2.718027114868164,1766406644
2004-08-13 00:00:00+00:00,1.3534590005874634,1.3534590005874634,316610,2.3684329986572266,2.3684329986572266,4713530,0.0082909995689988,0.0082909995689988,11094840,2.718027114868164,2.718027114868164,2276120504
2004-08-16 00:00:00+00:00,1.3421800136566162,1.3421800136566162,143920,2.3684329986572266,2.3684329986572266,3575112,0.008186999708414,0.008186999708414,15152747,2.7000269889831543,2.7000269889831543,1229615609
2004-08-17 00:00:00+00:00,1.3534590005874634,1.3534590005874634,174508,2.3684329986572266,2.3684329986572266,6150160,0.008186999708414,0.008186999708414,13853885,2.718027114868164,2.718027114868164,1429035969
2004-08-18 00:00:00+00:00,1.3985739946365356,1.3985739946365356,2105641,2.463170051574707,2.463170051574707,8689312,0.0082909995689988,0.0082909995689988,16719640,2.808027982711792,2.808027982711792,3949529369
2004-08-19 00:00:00+00:00,1.3647379875183103,1.3647379875183103,405369,2.4368538856506348,2.4368538856506348,8465229,0.0082909995689988,0.0082909995689988,12938834,2.7630269527435303,2.7630269527435303,1847577436
2004-08-20 00:00:00+00:00,1.3534590005874634,1.3534590005874634,105662,2.421065092086792,2.421065092086792,1677097,0.0083429999649524,0.0083429999649524,23795360,2.7450270652771,2.7450270652771,79515287
2004-08-23 00:00:00+00:00,1.3760169744491575,1.3760169744491575,446828,2.463170051574707,2.463170051574707,3112966,0.0083950003609061,0.0083950003609061,8152669,2.7630269527435303,2.7630269527435303,972900266
2004-08-24 00:00:00+00:00,1.42113196849823,1.42113196849823,1710239,2.5158019065856934,2.5158019065856934,7047187,0.0083429999649524,0.0083429999649524,22243390,2.8350279331207275,2.8350279331207275,1543928995
2004-08-25 00:00:00+00:00,1.3985739946365356,1.3985739946365356,251606,2.4894859790802,2.4894859790802,5875830,0.0083429999649524,0.0083429999649524,15328364,2.808027982711792,2.808027982711792,1044561068
2004-08-26 00:00:00+00:00,1.3872950077056885,1.3872950077056885,370237,2.463170051574707,2.463170051574707,2876386,0.0082909995689988,0.0082909995689988,4531351,2.808027982711792,2.808027982711792,3225705395
2004-08-27 00:00:00+00:00,1.4436899423599243,1.4436899423599243,5579448,2.5158019065856934,2.5158019065856934,9008802,0.0083950003609061,0.0083950003609061,50466139,2.9250290393829346,2.9250290393829346,6692236720
2004-08-30 00:00:00+00:00,1.4324109554290771,1.4324109554290771,0,2.5158019065856934,2.5158019065856934,0,0.0083950003609061,0.0083950003609061,0,2.9250290393829346,2.9250290393829346,0
2004-08-31 00:00:00+00:00,1.4436899423599243,1.4436899423599243,1012506,2.552644968032837,2.552644968032837,14193130,0.0083950003609061,0.0083950003609061,13117329,2.9250290393829346,2.9250290393829346,4125598331
2004-09-01 00:00:00+00:00,1.4662469625473022,1.4662469625473022,2923346,2.605276107788086,2.605276107788086,11417202,0.0086019998416304,0.0086019998416304,108009707,2.97002911567688,2.97002911567688,3371897721
2004-09-02 00:00:00+00:00,1.4436899423599243,1.4436899423599243,1977203,2.631592035293579,2.631592035293579,7940738,0.0088090002536773,0.0088090002536773,69403537,2.97002911567688,2.97002911567688,3817240251
2004-09-03 00:00:00+00:00,1.4662469625473022,1.4662469625473022,2825053,2.6579079627990723,2.6579079627990723,4340519,0.0090680001303553,0.0090680001303553,54180550,2.9880290031433105,2.9880290031433105,2488332910
