,ARCLK,ARCLK,ARCLK,KCHOL,KCHOL,KCHOL,OYAKC,OYAKC,OYAKC,PETKM,PETKM,PETKM
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2007-05-25 00:00:00+00:00,10.829268455505373,10.92682933807373,249535,5.793650150299072,5.833333015441895,2502910,5.537189960479736,5.537189960479736,39027,0.7028589844703674,0.7149770259857178,33403148
2007-05-28 00:00:00+00:00,10.92682933807373,11.12195110321045,81929,5.8730149269104,5.714284896850586,1966689,5.537189960479736,5.661157131195068,93962,0.7190170288085938,0.7190170288085938,19552650
2007-05-29 00:00:00+00:00,11.12195110321045,11.02439022064209,334051,5.753967761993408,5.67460298538208,1467343,5.661157131195068,5.702478885650635,35794,0.7270950078964233,0.7311350107192993,30447341
2007-05-30 00:00:00+00:00,11.02439022064209,10.829268455505373,142946,5.67460298538208,5.67460298538208,679239,5.578512191772461,5.619833946228027,5487,0.7270950078964233,0.7230560183525085,16959890
2007-05-31 00:00:00+00:00,11.12195110321045,10.92682933807373,153632,5.714284896850586,5.714284896850586,1690070,5.578512191772461,5.537189960479736,44359,0.7311350107192993,0.7230560183525085,33637649
2007-06-01 00:00:00+00:00,11.12195110321045,10.829268455505373,254709,5.714284896850586,5.67460298538208,2146281,5.619833946228027,5.661157131195068,57846,0.7270950078964233,0.7190170288085938,14513042
2007-06-04 00:00:00+00:00,10.829268455505373,10.829268455505373,133158,5.714284896850586,5.714284896850586,4005972,5.661157131195068,5.661157131195068,28171,0.7230560183525085,0.7149770259857178,9741233
2007-06-05 00:00:00+00:00,10.731706619262695,10.731706619262695,65998,5.714284896850586,5.793650150299072,6601301,5.661157131195068,5.661157131195068,41487,0.7190170288085938,0.7190170288085938,17776542
2007-06-06 00:00:00+00:00,10.634145736694336,10.536584854125977,169328,5.753967761993408,5.714284896850586,4626478,5.702478885650635,5.619833946228027,25103,0.7230560183525085,0.7149770259857178,33417271
2007-06-07 00:00:00+00:00,10.341463088989258,10.439023971557615,160688,5.595238208770752,5.476190090179443,2394655,5.619833946228027,5.578512191772461,49884,0.7190170288085938,0.7068979740142822,14276499
2007-06-08 00:00:00+00:00,10.243902206420898,10.439023971557615,79556,3.968252897262573,4.007936000823975,3859185,5.537189960479736,5.454545021057129,62197,0.6867009997367859,0.6867009997367859,26718713
2007-06-11 00:00:00+00:00,10.731706619262695,10.731706619262695,139586,4.206348896026611,4.246030807495117,8415785,5.578512191772461,5.537189960479736,25053,0.7028589844703674,0.6947799921035767,14575242
2007-06-12 00:00:00+00:00,10.92682933807373,10.536584854125977,71676,4.246030807495117,4.166666030883789,2046025,5.578512191772461,5.578512191772461,21807,0.6947799921035767,0.6947799921035767,12496182
2007-06-13 00:00:00+00:00,10.439023971557615,10.243902206420898,102892,4.126984119415283,4.206348896026611,3523332,5.537189960479736,5.495866775512695,10252,0.6867009997367859,0.6947799921035767,22036719
2007-06-14 00:00:00+00:00,10.439023971557615,10.439023971557615,58852,4.325396060943604,4.206348896026611,7586962,5.619833946228027,5.578512191772461,9372,0.7068979740142822,0.6988189816474915,8299727
2007-06-15 00:00:00+00:00,10.341463088989258,10.439023971557615,64098,4.206348896026611,4.206348896026611,4976783,5.578512191772461,5.578512191772461,14932,0.7028589844703674,0.7109379768371582,32887319
2007-06-18 00:00:00+00:00,10.634145736694336,10.439023971557615,128648,4.404760837554932,4.246030807495117,13413733,5.619833946228027,5.619833946228027,14487,0.7190170288085938,0.7109379768371582,14139016
2007-06-19 00:00:00+00:00,10.439023971557615,10.536584854125977,142716,4.285714149475098,4.206348896026611,2600170,5.619833946228027,5.619833946228027,26715,0.7190170288085938,0.7230560183525085,14008985
2007-06-20 00:00:00+00:00,10.439023971557615,10.536584854125977,49629,4.285714149475098,4.285714149475098,1683590,5.619833946228027,5.619833946228027,7002,0.7270950078964233,0.7270950078964233,13532853
2007-06-21 00:00:00+00:00,10.341463088989258,10.439023971557615,34820,4.166666030883789,4.166666030883789,1069442,5.743801116943359,5.661157131195068,14376,0.7190170288085938,0.7149770259857178,4872492
2007-06-22 00:00:00+00:00,10.439023971557615,10.439023971557615,75221,4.166666030883789,4.166666030883789,2671227,5.743801116943359,5.661157131195068,10795,0.7230560183525085,0.7230560183525085,26898491
2007-06-25 00:00:00+00:00,10.439023971557615,10.439023971557615,58575,4.047618865966797,4.007936000823975,2239338,5.661157131195068,5.702478885650635,40248,0.7230560183525085,0.7392140030860901,73621937
2007-06-26 00:00:00+00:00,10.341463088989258,10.341463088989258,72563,4.007936000823975,4.087300777435303,3098881,5.826446056365967,5.826446056365967,100532,0.7351740002632141,0.7432529926300049,51257647
2007-06-27 00:00:00+00:00,10.243902206420898,10.243902206420898,58067,4.087300777435303,4.047618865966797,3368358,5.909090042114258,6.115702152252197,219974,0.7311350107192993,0.7230560183525085,15955192
2007-06-28 00:00:00+00:00,10.243902206420898,10.341463088989258,88965,4.087300777435303,4.087300777435303,852920,6.03305721282959,6.3223137855529785,148440,0.7270950078964233,0.7230560183525085,4935322
2007-06-29 00:00:00+00:00,10.439023971557615,10.536584854125977,87812,4.087300777435303,4.087300777435303,3662452,6.239668846130371,6.157023906707764,31572,0.7270950078964233,0.7230560183525085,6851760
2007-07-02 00:00:00+00:00,11.02439022064209,10.92682933807373,74621,4.126984119415283,4.206348896026611,7202128,6.157023906707764,6.115702152252197,9577,0.7270950078964233,0.7230560183525085,12991996
2007-07-03 00:00:00+00:00,11.02439022064209,11.219511985778809,225838,4.325396060943604,4.365078926086426,11512584,6.115702152252197,6.157023906707764,32371,0.7270950078964233,0.7270950078964233,10257087
2007-07-04 00:00:00+00:00,11.219511985778809,11.317072868347168,374399,4.365078926086426,4.642857074737549,22115474,6.239668846130371,6.280991077423096,39087,0.7270950078964233,0.7270950078964233,51967402
2007-07-05 00:00:00+00:00,11.317072868347168,11.12195110321045,231891,4.563491821289063,4.52380895614624,5871552,6.198347091674805,6.198347091674805,48306,0.7311350107192993,0.7311350107192993,0
2007-07-06 00:00:00+00:00,11.02439022064209,11.12195110321045,51232,4.484126091003418,4.563491821289063,9553258,6.157023906707764,6.157023906707764,53348,0.8078839778900146,0.7715290188789368,332876724
2007-07-09 00:00:00+00:00,11.12195110321045,11.12195110321045,413620,4.563491821289063,4.682538986206055,14352274,6.239668846130371,6.280991077423096,40008,0.7594109773635864,0.7594109773635864,101717766
2007-07-10 00:00:00+00:00,11.02439022064209,10.92682933807373,233984,4.761903762817383,4.801587104797363,8236627,6.280991077423096,6.239668846130371,25992,0.7594109773635864,0.7472929954528809,25933118
2007-07-11 00:00:00+00:00,10.634145736694336,10.634145736694336,111844,4.642857074737549,4.642857074737549,5651576,6.074379920959473,6.115702152252197,26240,0.7270950078964233,0.7109379768371582,39906368
2007-07-12 00:00:00+00:00,10.829268455505373,11.12195110321045,523896,4.722221851348877,4.801587104797363,10941124,6.198347091674805,6.4049577713012695,111848,0.7230560183525085,0.7270950078964233,58839512
2007-07-13 00:00:00+00:00,11.414633750915527,11.12195110321045,321474,4.960317134857178,4.880951881408691,10943648,6.4049577713012695,6.446280002593994,133050,0.7351740002632141,0.7230560183525085,20613681
2007-07-16 00:00:00+00:00,11.02439022064209,10.829268455505373,171660,4.841269016265869,4.801587104797363,3770102,6.446280002593994,6.446280002593994,43245,0.7270950078964233,0.7392140030860901,44648198
2007-07-17 00:00:00+00:00,10.829268455505373,10.536584854125977,165607,4.841269016265869,4.761903762817383,3666689,6.487603187561035,6.4049577713012695,39373,0.7392140030860901,0.7432529926300049,43518370
2007-07-18 00:00:00+00:00,10.536584854125977,10.243902206420898,316705,4.722221851348877,4.642857074737549,7331926,6.446280002593994,6.446280002593994,12276,0.7432529926300049,0.763450026512146,71660889
2007-07-19 00:00:00+00:00,10.439023971557615,10.634145736694336,437413,4.722221851348877,4.801587104797363,15602479,6.446280002593994,6.4049577713012695,14584,0.7715290188789368,0.7715290188789368,136074368
2007-07-20 00:00:00+00:00,10.634145736694336,10.634145736694336,319974,4.801587104797363,4.722221851348877,11966327,6.4049577713012695,6.280991077423096,44716,0.7755680084228516,0.7594109773635864,37151617
2007-07-23 00:00:00+00:00,10.92682933807373,11.12195110321045,516939,4.920633792877197,5.0,22769887,6.652892112731934,6.570247173309326,73603,0.7957659959793091,0.8321200013160706,205581175
2007-07-24 00:00:00+00:00,11.317072868347168,11.317072868347168,766477,5.039681911468506,5.039681911468506,14807051,6.528924942016602,6.652892112731934,71590,0.8321200013160706,0.8321200013160706,69367318
2007-07-25 00:00:00+00:00,10.731706619262695,11.02439022064209,219365,4.880951881408691,4.920633792877197,12197317,6.611569881439209,6.570247173309326,17897,0.824042022228241,0.8482779860496521,35655921
2007-07-26 00:00:00+00:00,11.219511985778809,10.634145736694336,864130,5.0,4.682538986206055,11475576,6.652892112731934,6.652892112731934,78109,0.8886719942092896,0.8482779860496521,69050924
2007-07-27 00:00:00+00:00,10.341463088989258,10.439023971557615,281078,4.484126091003418,4.563491821289063,11429515,6.528924942016602,6.4049577713012695,88552,0.8159629702568054,0.824042022228241,105044740
2007-07-30 00:00:00+00:00,10.341463088989258,10.243902206420898,311333,4.642857074737549,4.52380895614624,7698694,6.4049577713012695,6.446280002593994,18833,0.824042022228241,0.824042022228241,59502045
2007-07-31 00:00:00+00:00,10.341463088989258,10.536584854125977,290451,4.722221851348877,4.722221851348877,6335768,6.446280002593994,6.570247173309326,13907,0.8401989936828613,0.8401989936828613,36680213
2007-08-01 00:00:00+00:00,10.14634132385254,10.04878044128418,594392,4.444444179534912,4.52380895614624,13374384,6.446280002593994,6.446280002593994,17265,0.8078839778900146,0.7917259931564331,42321132
2007-08-02 00:00:00+00:00,10.243902206420898,10.04878044128418,322020,4.642857074737549,4.52380895614624,5746325,6.487603187561035,6.528924942016602,19445,0.8078839778900146,0.7998049855232239,41142176
2007-08-03 00:00:00+00:00,10.14634132385254,10.04878044128418,105372,4.603174209594727,4.563491821289063,4890886,6.528924942016602,6.446280002593994,7448,0.8078839778900146,0.7998049855232239,21778352
2007-08-06 00:00:00+00:00,9.853657722473145,9.80487823486328,112101,4.365078926086426,4.484126091003418,5680776,6.4049577713012695,6.446280002593994,17566,0.767490029335022,0.767490029335022,17743084
2007-08-07 00:00:00+00:00,9.951218605041504,9.951218605041504,148195,4.603174209594727,4.563491821289063,2870506,6.446280002593994,6.528924942016602,17160,0.7796080112457275,0.7876870036125183,43610327
2007-08-08 00:00:00+00:00,10.04878044128418,10.341463088989258,1080422,4.563491821289063,4.642857074737549,13617046,6.570247173309326,6.611569881439209,81960,0.7876870036125183,0.7957659959793091,34808572
2007-08-09 00:00:00+00:00,10.536584854125977,9.951218605041504,367997,4.682538986206055,4.52380895614624,9414061,6.6942138671875,6.611569881439209,19948,0.7998049855232239,0.7796080112457275,32532751
2007-08-10 00:00:00+00:00,9.853657722473145,9.756096839904783,165025,4.404760837554932,4.365078926086426,5665338,6.4049577713012695,6.446280002593994,18260,0.7513319849967957,0.7432529926300049,22832996
2007-08-13 00:00:00+00:00,9.853657722473145,9.756096839904783,277233,4.563491821289063,4.603174209594727,3487840,6.446280002593994,6.363636016845703,28846,0.7755680084228516,0.767490029335022,24317367
2007-08-14 00:00:00+00:00,9.658535957336426,9.463414192199709,288468,4.52380895614624,4.563491821289063,2397991,6.446280002593994,6.4049577713012695,20384,0.7553709745407104,0.763450026512146,6985863
2007-08-15 00:00:00+00:00,9.268292427062988,8.975608825683594,152893,4.404760837554932,4.365078926086426,8456610,6.3223137855529785,6.4049577713012695,30616,0.7432529926300049,0.7351740002632141,16462616
2007-08-16 00:00:00+00:00,8.829268455505371,8.195120811462402,377346,4.206348896026611,4.007936000823975,16306170,5.991734981536865,5.661157131195068,87663,0.7270950078964233,0.6867009997367859,29752637
2007-08-17 00:00:00+00:00,8.292681694030762,8.536584854125977,630444,3.9285709857940674,3.968252897262573,14260729,5.702478885650635,5.743801116943359,52262,0.6947799921035767,0.6988189816474915,19734755
2007-08-20 00:00:00+00:00,8.780487060546875,8.731706619262695,312034,4.166666030883789,4.206348896026611,7626449,5.950413227081299,5.950413227081299,85245,0.7270950078964233,0.7270950078964233,15748331
2007-08-21 00:00:00+00:00,8.439023971557617,8.585365295410156,237025,4.166666030883789,4.087300777435303,6033765,5.991734981536865,5.950413227081299,37593,0.7068979740142822,0.7190170288085938,21087127
2007-08-22 00:00:00+00:00,8.585365295410156,8.682926177978516,546828,4.087300777435303,4.206348896026611,9158720,6.03305721282959,5.909090042114258,70109,0.7109379768371582,0.7311350107192993,14381353
2007-08-23 00:00:00+00:00,8.780487060546875,8.487804412841797,1263872,4.246030807495117,4.246030807495117,8106450,5.991734981536865,5.991734981536865,81604,0.7472929954528809,0.7392140030860901,11566643
2007-08-24 00:00:00+00:00,8.390242576599121,8.487804412841797,1520799,4.166666030883789,4.126984119415283,3906110,5.991734981536865,6.074379920959473,79844,0.7351740002632141,0.7392140030860901,15767999
2007-08-27 00:00:00+00:00,8.731706619262695,8.585365295410156,612191,4.246030807495117,4.285714149475098,6137715,6.115702152252197,6.157023906707764,26374,0.7513319849967957,0.7553709745407104,13618397
2007-08-28 00:00:00+00:00,8.585365295410156,8.585365295410156,599445,4.285714149475098,4.404760837554932,5373335,6.157023906707764,6.115702152252197,2937,0.7432529926300049,0.7553709745407104,11175770
2007-08-29 00:00:00+00:00,8.390242576599121,8.585365295410156,995196,4.325396060943604,4.484126091003418,12233368,6.115702152252197,6.198347091674805,35211,0.7472929954528809,0.7755680084228516,53511014
2007-08-30 00:00:00+00:00,8.390242576599121,8.585365295410156,0,4.484126091003418,4.484126091003418,0,6.157023906707764,6.157023906707764,0,0.7715290188789368,0.7715290188789368,0
2007-08-31 00:00:00+00:00,8.780487060546875,8.829268455505371,1533328,4.603174209594727,4.682538986206055,8778364,6.198347091674805,6.198347091674805,33869,0.7876870036125183,0.7917259931564331,15135644
2007-09-03 00:00:00+00:00,8.92682933807373,8.829268455505371,615055,4.722221851348877,4.642857074737549,6023087,6.3223137855529785,6.198347091674805,39545,0.7957659959793091,0.7917259931564331,19088425
2007-09-04 00:00:00+00:00,8.878047943115234,9.12195110321045,1121340,4.603174209594727,4.682538986206055,2820060,6.115702152252197,6.198347091674805,12358,0.7836470007896423,0.7876870036125183,7129597
2007-09-05 00:00:00+00:00,9.170730590820312,9.12195110321045,786321,4.682538986206055,4.682538986206055,5842551,6.03305721282959,6.198347091674805,26437,0.7917259931564331,0.7957659959793091,61421069
2007-09-06 00:00:00+00:00,8.975608825683594,8.878047943115234,1161239,4.682538986206055,4.642857074737549,5183791,6.198347091674805,6.157023906707764,38470,0.7917259931564331,0.7836470007896423,14412001
2007-09-07 00:00:00+00:00,9.02439022064209,9.170730590820312,902250,4.722221851348877,4.761903762817383,2325568,6.239668846130371,6.239668846130371,7356,0.7957659959793091,0.7917259931564331,3253782
2007-09-10 00:00:00+00:00,8.878047943115234,8.731706619262695,494078,4.603174209594727,4.563491821289063,3522149,6.198347091674805,6.03305721282959,10499,0.7755680084228516,0.767490029335022,8216956
2007-09-11 00:00:00+00:00,8.92682933807373,9.02439022064209,448504,4.722221851348877,4.682538986206055,2824268,6.115702152252197,6.074379920959473,1702,0.7755680084228516,0.7755680084228516,5466277
2007-09-12 00:00:00+00:00,9.02439022064209,9.12195110321045,381499,4.801587104797363,4.722221851348877,2355440,6.115702152252197,6.074379920959473,11203,0.7755680084228516,0.7796080112457275,9956425
2007-09-13 00:00:00+00:00,9.12195110321045,9.219511985778809,1087626,4.722221851348877,4.761903762817383,3021321,6.115702152252197,6.074379920959473,6549,0.7755680084228516,0.7836470007896423,10635891
2007-09-14 00:00:00+00:00,9.268292427062988,9.268292427062988,1372416,4.841269016265869,4.920633792877197,8795359,6.115702152252197,6.157023906707764,25614,0.7917259931564331,0.7836470007896423,15538437
2007-09-17 00:00:00+00:00,9.365853309631348,9.463414192199709,339145,5.079364776611328,5.119047164916992,6057242,6.115702152252197,6.115702152252197,9267,0.7876870036125183,0.7836470007896423,5029866
2007-09-18 00:00:00+00:00,9.463414192199709,9.414633750915527,164818,5.079364776611328,5.0,8210932,6.157023906707764,6.115702152252197,5152,0.7836470007896423,0.7796080112457275,15015553
2007-09-19 00:00:00+00:00,9.609756469726562,9.707317352294922,1979008,5.277777194976807,5.238094806671143,10472966,6.198347091674805,6.239668846130371,27718,0.7998049855232239,0.8038439750671387,28643382
2007-09-20 00:00:00+00:00,9.707317352294922,9.609756469726562,228867,5.238094806671143,5.19841194152832,3474623,6.239668846130371,6.198347091674805,13687,0.7998049855232239,0.8119230270385742,65007783
2007-09-21 00:00:00+00:00,9.658535957336426,9.658535957336426,196618,5.119047164916992,5.119047164916992,4631009,6.198347091674805,6.157023906707764,95436,0.8159629702568054,0.824042022228241,25746804
2007-09-24 00:00:00+00:00,9.707317352294922,9.756096839904783,254542,5.158730030059815,5.158730030059815,2431520,6.157023906707764,6.198347091674805,136150,0.824042022228241,0.8563569784164429,28443193
2007-09-25 00:00:00+00:00,9.853657722473145,9.658535957336426,657972,5.119047164916992,5.079364776611328,1460840,6.198347091674805,6.115702152252197,21364,0.8401989936828613,0.824042022228241,12057505
2007-09-26 00:00:00+00:00,9.658535957336426,9.853657722473145,139304,5.079364776611328,5.119047164916992,1379183,6.115702152252197,6.115702152252197,21361,0.8321200013160706,0.8321200013160706,14068585
2007-09-27 00:00:00+00:00,9.90243911743164,9.756096839904783,635459,5.19841194152832,5.158730030059815,4515957,6.115702152252197,6.115702152252197,35645,0.8482779860496521,0.8321200013160706,14792451
2007-09-28 00:00:00+00:00,9.756096839904783,9.609756469726562,749658,5.119047164916992,5.039681911468506,2491251,6.115702152252197,6.115702152252197,35494,0.8321200013160706,0.7998049855232239,33214395
2007-10-01 00:00:00+00:00,9.560975074768066,9.414633750915527,1107795,5.039681911468506,4.960317134857178,1822191,6.03305721282959,6.03305721282959,22752,0.7796080112457275,0.7594109773635864,28705619
2007-10-02 00:00:00+00:00,9.756096839904783,9.853657722473145,687882,5.19841194152832,5.19841194152832,7716178,6.198347091674805,6.198347091674805,31429,0.7715290188789368,0.763450026512146,28304014
2007-10-03 00:00:00+00:00,9.756096839904783,9.658535957336426,208435,5.19841194152832,5.079364776611328,4313209,6.239668846130371,6.157023906707764,9779,0.7594109773635864,0.7553709745407104,9161299
2007-10-04 00:00:00+00:00,9.609756469726562,9.707317352294922,134512,5.119047164916992,5.19841194152832,7787999,6.115702152252197,6.115702152252197,15025,0.7513319849967957,0.7553709745407104,6732510
2007-10-05 00:00:00+00:00,9.80487823486328,9.90243911743164,832194,5.19841194152832,5.277777194976807,7199728,6.157023906707764,6.115702152252197,30910,0.763450026512146,0.7594109773635864,11733684
2007-10-08 00:00:00+00:00,9.951218605041504,9.756096839904783,345776,5.317460060119629,5.158730030059815,3567039,6.157023906707764,6.115702152252197,16878,0.7594109773635864,0.763450026512146,22770499
2007-10-09 00:00:00+00:00,9.609756469726562,9.658535957336426,419371,5.079364776611328,5.079364776611328,8725539,6.074379920959473,6.115702152252197,17299,0.763450026512146,0.7755680084228516,33881100
2007-10-10 00:00:00+00:00,9.853657722473145,9.951218605041504,342203,5.396824836730957,5.19841194152832,10503850,6.115702152252197,6.074379920959473,35525,0.7836470007896423,0.7917259931564331,46528616
2007-10-11 00:00:00+00:00,9.951218605041504,10.14634132385254,457490,5.158730030059815,5.158730030059815,4086384,6.115702152252197,6.157023906707764,27694,0.7998049855232239,0.8119230270385742,31304011
2007-10-12 00:00:00+00:00,9.951218605041504,10.14634132385254,0,5.158730030059815,5.158730030059815,0,6.157023906707764,6.157023906707764,0,0.8119230270385742,0.8119230270385742,0
2007-10-17 00:00:00+00:00,9.560975074768066,9.560975074768066,526296,5.079364776611328,5.19841194152832,12911066,6.03305721282959,6.03305721282959,10758,0.8078839778900146,0.8119230270385742,54571277
2007-10-18 00:00:00+00:00,9.658535957336426,9.317072868347168,912232,5.19841194152832,5.039681911468506,5056952,6.074379920959473,5.991734981536865,31481,0.8401989936828613,0.824042022228241,97806711
2007-10-19 00:00:00+00:00,9.170730590820312,9.317072868347168,670729,5.039681911468506,5.039681911468506,4669166,6.03305721282959,5.950413227081299,12773,0.8159629702568054,0.8159629702568054,48869025
2007-10-22 00:00:00+00:00,8.780487060546875,8.585365295410156,971000,4.603174209594727,4.603174209594727,7363295,5.867767810821533,5.661157131195068,17382,0.7432529926300049,0.7513319849967957,24852617
2007-10-23 00:00:00+00:00,8.829268455505371,8.878047943115234,1017235,4.761903762817383,4.841269016265869,5371671,5.785122871398926,5.743801116943359,18931,0.7755680084228516,0.7836470007896423,36091119
2007-10-24 00:00:00+00:00,8.878047943115234,8.780487060546875,376778,4.801587104797363,4.761903762817383,4079126,5.867767810821533,5.743801116943359,9769,0.7796080112457275,0.7715290188789368,11100759
2007-10-25 00:00:00+00:00,8.780487060546875,8.878047943115234,1055894,4.801587104797363,4.841269016265869,4173012,5.785122871398926,5.785122871398926,6248,0.7715290188789368,0.7715290188789368,25125564
2007-10-26 00:00:00+00:00,8.731706619262695,8.634145736694336,621824,4.801587104797363,4.761903762817383,5313852,5.785122871398926,5.867767810821533,22328,0.763450026512146,0.763450026512146,26704132
2007-10-29 00:00:00+00:00,8.731706619262695,8.634145736694336,0,4.761903762817383,4.761903762817383,0,5.867767810821533,5.867767810821533,0,0.763450026512146,0.763450026512146,0
2007-10-30 00:00:00+00:00,8.682926177978516,8.585365295410156,529028,4.761903762817383,4.801587104797363,10033823,5.785122871398926,5.826446056365967,2946,0.7755680084228516,0.767490029335022,7639620
2007-10-31 00:00:00+00:00,8.585365295410156,8.634145736694336,283078,4.880951881408691,4.920633792877197,14360405,5.826446056365967,5.826446056365967,4135,0.767490029335022,0.7796080112457275,33747207
2007-11-01 00:00:00+00:00,8.780487060546875,8.829268455505371,879794,5.079364776611328,5.039681911468506,2890005,5.909090042114258,5.867767810821533,15869,0.7796080112457275,0.7836470007896423,25354236
2007-11-02 00:00:00+00:00,8.585365295410156,8.634145736694336,224100,4.841269016265869,4.880951881408691,3330133,5.785122871398926,5.867767810821533,23716,0.7796080112457275,0.7836470007896423,13912858
2007-11-05 00:00:00+00:00,8.585365295410156,8.585365295410156,325103,4.920633792877197,5.0,5212298,5.909090042114258,5.909090042114258,11009,0.7876870036125183,0.7957659959793091,17687878
2007-11-06 00:00:00+00:00,8.585365295410156,8.780487060546875,1397808,5.039681911468506,5.079364776611328,4542855,5.867767810821533,5.826446056365967,6111,0.7917259931564331,0.7917259931564331,15918689
2007-11-07 00:00:00+00:00,8.731706619262695,8.585365295410156,944351,5.079364776611328,5.039681911468506,4392150,5.826446056365967,5.826446056365967,21351,0.7917259931564331,0.7755680084228516,12124149
2007-11-08 00:00:00+00:00,8.390242576599121,8.585365295410156,614858,4.920633792877197,5.0,7259796,5.867767810821533,5.826446056365967,4755,0.7594109773635864,0.7715290188789368,23560352
2007-11-09 00:00:00+00:00,8.585365295410156,8.439023971557617,520901,4.960317134857178,4.880951881408691,4248588,5.743801116943359,5.743801116943359,19824,0.763450026512146,0.763450026512146,69068315
2007-11-12 00:00:00+00:00,8.390242576599121,8.341463088989258,299695,4.801587104797363,4.880951881408691,5523679,5.743801116943359,5.702478885650635,11398,0.7513319849967957,0.7553709745407104,25981838
2007-11-13 00:00:00+00:00,8.390242576599121,8.341463088989258,408522,4.960317134857178,4.960317134857178,3948813,5.743801116943359,5.702478885650635,8351,0.7594109773635864,0.7594109773635864,16644325
2007-11-14 00:00:00+00:00,8.439023971557617,8.341463088989258,526500,5.039681911468506,5.0,2450885,5.743801116943359,5.743801116943359,6544,0.7715290188789368,0.7594109773635864,18076523
2007-11-15 00:00:00+00:00,8.292681694030762,8.195120811462402,548224,5.039681911468506,4.960317134857178,2197649,5.785122871398926,5.785122871398926,4204,0.763450026512146,0.7553709745407104,10080527
2007-11-16 00:00:00+00:00,8.146341323852539,8.195120811462402,197750,4.920633792877197,5.0,2288206,5.867767810821533,5.867767810821533,6364,0.7553709745407104,0.7513319849967957,7307197
2007-11-19 00:00:00+00:00,8.146341323852539,8.146341323852539,951949,4.960317134857178,4.920633792877197,1326967,5.785122871398926,5.785122871398926,8595,0.7513319849967957,0.7432529926300049,8231562
2007-11-20 00:00:00+00:00,8.0,7.902439117431641,1152769,4.880951881408691,5.0,8107934,5.785122871398926,5.743801116943359,1848,0.7472929954528809,0.7392140030860901,7399376
2007-11-21 00:00:00+00:00,7.853658199310303,7.804878234863281,390787,4.920633792877197,4.920633792877197,1097060,5.661157131195068,5.702478885650635,23620,0.7392140030860901,0.7311350107192993,5721945
2007-11-22 00:00:00+00:00,7.756096839904785,7.853658199310303,559355,4.880951881408691,4.841269016265869,4814840,5.785122871398926,5.702478885650635,5964,0.7311350107192993,0.7392140030860901,22264610
2007-11-23 00:00:00+00:00,7.804878234863281,7.756096839904785,400661,4.880951881408691,4.841269016265869,2242503,5.702478885650635,5.661157131195068,16521,0.7472929954528809,0.7392140030860901,13937973
2007-11-26 00:00:00+00:00,7.804878234863281,7.756096839904785,427929,4.920633792877197,4.682538986206055,4608470,5.743801116943359,5.702478885650635,4249,0.7513319849967957,0.7351740002632141,6944348
2007-11-27 00:00:00+00:00,7.707316875457764,7.512195110321045,380525,4.682538986206055,4.603174209594727,3248930,5.661157131195068,5.619833946228027,23526,0.7270950078964233,0.7149770259857178,7528763
2007-11-28 00:00:00+00:00,7.512195110321045,7.414634227752685,121453,4.642857074737549,4.642857074737549,290257,5.702478885650635,5.619833946228027,3657,0.7230560183525085,0.7230560183525085,753560
2007-11-29 00:00:00+00:00,7.609755992889404,7.658535957336426,642763,4.761903762817383,4.722221851348877,3161876,5.661157131195068,5.661157131195068,38084,0.7270950078964233,0.7432529926300049,18797876
2007-11-30 00:00:00+00:00,7.658535957336426,7.902439117431641,1808402,4.761903762817383,4.801587104797363,3744399,5.619833946228027,5.661157131195068,17662,0.7432529926300049,0.7392140030860901,4459004
2007-12-03 00:00:00+00:00,7.951219081878662,7.902439117431641,715321,4.801587104797363,4.682538986206055,7903084,5.702478885650635,5.661157131195068,14978,0.7513319849967957,0.763450026512146,19043530
2007-12-04 00:00:00+00:00,7.951219081878662,7.804878234863281,218172,4.722221851348877,4.682538986206055,2460791,5.578512191772461,5.619833946228027,27995,0.7594109773635864,0.7553709745407104,4319096
2007-12-05 00:00:00+00:00,7.951219081878662,8.04878044128418,465980,4.761903762817383,4.801587104797363,4582597,5.702478885650635,5.661157131195068,13417,0.7594109773635864,0.767490029335022,8946614
2007-12-06 00:00:00+00:00,8.195120811462402,8.146341323852539,648077,4.880951881408691,4.920633792877197,6753738,5.743801116943359,5.702478885650635,1149,0.7836470007896423,0.7755680084228516,7662148
2007-12-07 00:00:00+00:00,8.146341323852539,8.195120811462402,524401,4.960317134857178,4.960317134857178,1680611,5.785122871398926,5.661157131195068,36867,0.7796080112457275,0.7796080112457275,10577838
2007-12-10 00:00:00+00:00,8.146341323852539,8.146341323852539,333538,5.0,5.039681911468506,1914872,5.785122871398926,5.702478885650635,26056,0.7917259931564331,0.7957659959793091,14155838
2007-12-11 00:00:00+00:00,8.146341323852539,8.097559928894043,582067,5.0,5.0,2830448,5.702478885650635,5.702478885650635,12463,0.7917259931564331,0.7876870036125183,7974532
2007-12-12 00:00:00+00:00,7.951219081878662,8.097559928894043,384033,4.880951881408691,4.880951881408691,7082408,5.702478885650635,5.661157131195068,5009,0.7796080112457275,0.7836470007896423,4278446
2007-12-13 00:00:00+00:00,8.097559928894043,7.951219081878662,387070,4.841269016265869,4.841269016265869,4278216,5.702478885650635,5.661157131195068,17854,0.7836470007896423,0.7755680084228516,1735743
