,GARAN,GARAN,GARAN,GUBRF,GUBRF,GUBRF,KRDMD,KRDMD,KRDMD,YKBNK,YKBNK,YKBNK
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2008-07-17 00:00:00+00:00,3.5,3.559999942779541,92790647,3.536495923995972,3.4691340923309326,731705,0.5886099934577942,0.5934349894523621,9675021,1.629464030265808,1.648785948753357,19589711
2008-07-18 00:00:00+00:00,3.539999961853028,3.619999885559082,83853716,3.4691340923309326,3.368092060089112,827382,0.6079090237617493,0.5982599854469299,19039761,1.468449950218201,1.519974946975708,21798062
2008-07-21 00:00:00+00:00,3.559999942779541,3.640000104904175,85177968,3.3512508869171143,3.2670490741729736,1219948,0.6030840277671814,0.5982599854469299,9144088,1.5070929527282717,1.519974946975708,10543589
2008-07-22 00:00:00+00:00,3.5799999237060547,3.4200000762939453,56302967,3.1996870040893555,3.0312819480896,3346108,0.5934349894523621,0.5886099934577942,3713148,1.5135339498519895,1.5006530284881592,9705118
2008-07-23 00:00:00+00:00,3.440000057220459,3.4600000381469727,73404729,3.0312819480896,3.014441967010498,666638,0.6079090237617493,0.6079090237617493,6851944,1.5006530284881592,1.5006530284881592,18810939
2008-07-24 00:00:00+00:00,3.559999942779541,3.5799999237060547,77714793,2.94707989692688,2.99760103225708,3082442,0.6127340197563171,0.6127340197563171,8090565,1.532855987548828,1.571498990058899,29374228
2008-07-25 00:00:00+00:00,3.559999942779541,3.5199999809265137,68096215,2.677633047103882,2.323982954025269,3390703,0.5934349894523621,0.5789610147476196,7769711,1.532855987548828,1.532855987548828,13849042
2008-07-28 00:00:00+00:00,3.4600000381469727,3.619999885559082,39456308,2.105057001113892,2.323982954025269,3472336,0.5741360187530518,0.5644869804382324,5936986,1.494212031364441,1.5070929527282717,15730915
2008-07-29 00:00:00+00:00,3.539999961853028,3.660000085830689,45550000,2.189259052276612,2.1555778980255127,9947768,0.55001300573349,0.5403640270233154,12579283,1.468449950218201,1.519974946975708,17527944
2008-07-30 00:00:00+00:00,4.039999961853027,3.940000057220459,85640100,2.290302038192749,2.3913450241088867,5727278,0.5596619844436646,0.5644869804382324,17836006,1.571498990058899,1.6359050273895264,47452924
2008-07-31 00:00:00+00:00,4.260000228881836,4.0,106237100,2.509227991104126,2.458707094192505,4155171,0.5837860107421875,0.5789610147476196,16011636,1.8033599853515625,1.7260730266571045,39014233
2008-08-01 00:00:00+00:00,3.859999895095825,3.819999933242798,45123000,2.4923880100250244,2.643951892852783,6102861,0.5789610147476196,0.5886099934577942,30265435,1.6874289512634275,1.6874289512634275,8692705
2008-08-04 00:00:00+00:00,3.859999895095825,3.920000076293945,44195700,2.7618350982666016,2.86287808418274,4956812,0.6030840277671814,0.6127340197563171,15983240,1.7003109455108645,1.7518349885940552,11057246
2008-08-05 00:00:00+00:00,3.880000114440918,3.880000114440918,55055600,2.86287808418274,2.576590061187744,6137005,0.6175580024719238,0.6030840277671814,14702740,1.7647160291671753,1.7518349885940552,10444413
2008-08-06 00:00:00+00:00,3.900000095367432,3.859999895095825,65621900,2.576590061187744,2.5934300422668457,2948256,0.6079090237617493,0.5982599854469299,7566307,1.7647160291671753,1.7260730266571045,12289124
2008-08-07 00:00:00+00:00,3.799999952316284,3.7799999713897705,38864800,2.559748888015747,2.576590061187744,1880886,0.5934349894523621,0.5837860107421875,15437919,1.7260730266571045,1.7003109455108645,13392753
2008-08-08 00:00:00+00:00,3.740000009536743,3.7200000286102295,39692300,2.576590061187744,2.3745040893554688,2290614,0.5693119764328003,0.5307139754295349,39622535,1.661666989326477,1.6745480298995972,12364739
2008-08-11 00:00:00+00:00,3.7200000286102295,3.700000047683716,39166400,2.441865921020508,2.3913450241088867,2306944,0.5451880097389221,0.55001300573349,9975586,1.6874289512634275,1.6745480298995972,10773731
2008-08-12 00:00:00+00:00,3.7799999713897705,3.839999914169312,57050200,2.559748888015747,2.4923880100250244,1895732,0.5451880097389221,0.5403640270233154,19283149,1.7003109455108645,1.7131919860839844,16314388
2008-08-13 00:00:00+00:00,3.759999990463257,3.7799999713897705,42912200,2.509227991104126,2.4923880100250244,2191151,0.5355389714241028,0.5451880097389221,13111546,1.7131919860839844,1.7260730266571045,7341272
2008-08-14 00:00:00+00:00,3.819999933242798,3.839999914169312,25140400,2.542908906936645,2.5934300422668457,3081863,0.5451880097389221,0.5548380017280579,36650109,1.7131919860839844,1.7775980234146118,24179837
2008-08-15 00:00:00+00:00,3.880000114440918,3.859999895095825,36387000,2.610270977020264,2.627110958099365,1837835,0.5741360187530518,0.5596619844436646,23398656,1.8033599853515625,1.7904789447784424,9833132
2008-08-18 00:00:00+00:00,3.900000095367432,3.880000114440918,13241943,2.610270977020264,2.5934300422668457,930170,0.5693119764328003,0.5693119764328003,11996349,1.8162410259246824,1.8291219472885127,20032316
2008-08-19 00:00:00+00:00,3.799999952316284,3.759999990463257,17664264,2.627110958099365,2.5934300422668457,1757478,0.5693119764328003,0.5548380017280579,15173702,1.7775980234146118,1.7518349885940552,14466159
2008-08-20 00:00:00+00:00,3.7799999713897705,3.660000085830689,38309815,2.5934300422668457,2.526068925857544,2064982,0.5548380017280579,0.5451880097389221,12380455,1.738953948020935,1.7003109455108645,10575564
2008-08-21 00:00:00+00:00,3.5999999046325684,3.539999961853028,40654279,2.458707094192505,2.4923880100250244,2130642,0.5355389714241028,0.5355389714241028,6146573,1.661666989326477,1.661666989326477,12800171
2008-08-22 00:00:00+00:00,3.539999961853028,3.5999999046325684,37334793,2.610270977020264,2.778675079345703,5822524,0.55001300573349,0.55001300573349,11908604,1.7003109455108645,1.7131919860839844,13994698
2008-08-25 00:00:00+00:00,3.680000066757202,3.700000047683716,18098611,2.778675079345703,2.728153944015503,1852577,0.55001300573349,0.55001300573349,4413759,1.7260730266571045,1.738953948020935,6037834
2008-08-26 00:00:00+00:00,3.539999961853028,3.5799999237060547,23450581,2.9133989810943604,2.9302399158477783,6036013,0.5451880097389221,0.5403640270233154,3235599,1.6874289512634275,1.7003109455108645,7973225
2008-08-27 00:00:00+00:00,3.559999942779541,3.559999942779541,7752279,2.8291969299316406,2.896559000015259,3573996,0.5403640270233154,0.5355389714241028,5231620,1.6874289512634275,1.6745480298995972,4818571
2008-08-28 00:00:00+00:00,3.539999961853028,3.539999961853028,17078831,2.879718065261841,2.879718065261841,1994126,0.5403640270233154,0.5451880097389221,4077888,1.6745480298995972,1.661666989326477,9732377
2008-08-29 00:00:00+00:00,3.640000104904175,3.619999885559082,15108265,2.879718065261841,2.9639201164245605,3817754,0.55001300573349,0.5451880097389221,12885753,1.738953948020935,1.7260730266571045,7656946
2008-09-01 00:00:00+00:00,3.5199999809265137,3.5199999809265137,16117687,3.0986440181732178,3.014441967010498,4788823,0.5403640270233154,0.5403640270233154,5918356,1.6874289512634275,1.6874289512634275,5189386
2008-09-02 00:00:00+00:00,3.5199999809265137,3.5999999046325684,49009015,2.99760103225708,2.94707989692688,1579514,0.5307139754295349,0.5307139754295349,5537394,1.6874289512634275,1.7260730266571045,15916788
2008-09-03 00:00:00+00:00,3.640000104904175,3.700000047683716,42225895,2.8291969299316406,2.8291969299316406,2854538,0.5355389714241028,0.525888979434967,9975288,1.738953948020935,1.7260730266571045,15679516
2008-09-04 00:00:00+00:00,3.839999914169312,3.7799999713897705,35707476,2.8291969299316406,2.8123559951782227,755249,0.5307139754295349,0.525888979434967,12279715,1.7518349885940552,1.7518349885940552,13615887
2008-09-05 00:00:00+00:00,3.619999885559082,3.680000066757202,38298476,2.5934300422668457,2.610270977020264,2615353,0.5065910220146179,0.50176602602005,8581361,1.6359050273895264,1.661666989326477,17778320
2008-09-08 00:00:00+00:00,3.900000095367432,3.940000057220459,65659537,2.643951892852783,2.660792112350464,1751674,0.5210649967193604,0.5210649967193604,17977255,1.738953948020935,1.738953948020935,23713253
2008-09-09 00:00:00+00:00,3.920000076293945,4.059999942779541,55047390,2.643951892852783,2.660792112350464,1358454,0.5210649967193604,0.5162400007247925,10373130,1.7131919860839844,1.7260730266571045,21856761
2008-09-10 00:00:00+00:00,3.920000076293945,3.759999990463257,74985839,2.559748888015747,2.542908906936645,2871046,0.4969410002231598,0.4776430130004883,64616730,1.6745480298995972,1.7003109455108645,19105793
2008-09-11 00:00:00+00:00,3.740000009536743,3.619999885559082,55221347,2.509227991104126,2.3745040893554688,2201513,0.4776430130004883,0.4535189867019653,22801495,1.7003109455108645,1.648785948753357,10322923
2008-09-12 00:00:00+00:00,3.5799999237060547,3.5999999046325684,70868047,2.357664108276367,2.3913450241088867,2286992,0.4486950039863586,0.4100970029830932,118662806,1.6874289512634275,1.661666989326477,11722408
2008-09-15 00:00:00+00:00,3.4200000762939453,3.2799999713897705,89482029,2.3913450241088867,2.357664108276367,1552065,0.3907980024814605,0.3714999854564667,46987523,1.571498990058899,1.494212031364441,15560368
2008-09-16 00:00:00+00:00,3.299999952316284,3.220000028610229,77988539,2.323982954025269,2.189259052276612,1775842,0.3714999854564667,0.3714999854564667,32027214,1.487771987915039,1.4813309907913208,9874974
2008-09-17 00:00:00+00:00,3.240000009536743,3.220000028610229,91182803,2.2566208839416504,2.2566208839416504,2716879,0.3763239979743957,0.3714999854564667,21055292,1.4813309907913208,1.52641499042511,26850428
2008-09-18 00:00:00+00:00,2.940000057220459,2.9600000381469727,174664688,2.105057001113892,2.138737916946411,3526091,0.3280780017375946,0.3280780017375946,59694788,1.4813309907913208,1.494212031364441,14937212
2008-09-19 00:00:00+00:00,3.200000047683716,3.359999895095825,206555809,2.4250259399414062,2.526068925857544,4380580,0.3570260107517242,0.3666749894618988,78752080,1.610142946243286,1.661666989326477,57154527
2008-09-22 00:00:00+00:00,3.380000114440918,3.400000095367432,68232477,2.576590061187744,2.627110958099365,3121307,0.3859739899635315,0.3907980024814605,36422709,1.6745480298995972,1.648785948753357,18258355
2008-09-23 00:00:00+00:00,3.2799999713897705,3.220000028610229,74950986,2.559748888015747,2.5934300422668457,3883548,0.3811489939689636,0.3763239979743957,24981259,1.6230239868164062,1.5972609519958496,15833704
2008-09-24 00:00:00+00:00,3.259999990463257,3.1600000858306885,68383794,2.559748888015747,2.458707094192505,2384688,0.3811489939689636,0.3714999854564667,26745174,1.6230239868164062,1.5972609519958496,13200033
2008-09-25 00:00:00+00:00,3.140000104904175,3.059999942779541,81352480,2.441865921020508,2.458707094192505,1588243,0.3714999854564667,0.3763239979743957,9466806,1.584380030632019,1.603701949119568,15323095
2008-09-26 00:00:00+00:00,3.1600000858306885,3.180000066757202,76123092,2.576590061187744,2.4923880100250244,3163155,0.3859739899635315,0.3956229984760284,25647476,1.7003109455108645,1.7260730266571045,16993557
2008-09-29 00:00:00+00:00,3.140000104904175,3.059999942779541,57375025,2.4755470752716064,2.323982954025269,1264647,0.3907980024814605,0.3859739899635315,20222675,1.738953948020935,1.738953948020935,4972778
2008-10-03 00:00:00+00:00,2.8399999141693115,2.880000114440918,63145166,2.121896982192993,2.071376085281372,3618933,0.3618499934673309,0.3570260107517242,19319906,1.5972609519958496,1.610142946243286,15810479
2008-10-06 00:00:00+00:00,2.740000009536743,2.720000028610229,114105566,2.020854949951172,2.020854949951172,3932968,0.3570260107517242,0.3377270102500915,22459723,1.571498990058899,1.4362469911575315,28913836
2008-10-07 00:00:00+00:00,2.680000066757202,2.640000104904175,126352036,1.9198119640350344,1.9198119640350344,5663221,0.3377270102500915,0.3329020142555237,18191663,1.44268798828125,1.44268798828125,18731409
2008-10-08 00:00:00+00:00,2.3399999141693115,2.5899999141693115,301127035,1.8187689781188965,1.8692909479141235,5653824,0.3087790012359619,0.3184280097484588,61709973,1.3009949922561646,1.4362469911575315,36841715
2008-10-09 00:00:00+00:00,2.5999999046325684,2.619999885559082,132473512,1.8524500131607056,1.8524500131607056,3388075,0.3087790012359619,0.3136039972305298,22858421,1.4362469911575315,1.4620089530944824,19228306
2008-10-10 00:00:00+00:00,2.359999895095825,2.4200000762939453,119160932,1.6840460300445557,1.667204976081848,3397799,0.2846559882164001,0.2750059962272644,23642668,1.3331979513168335,1.320317029953003,33647021
2008-10-13 00:00:00+00:00,2.5799999237060547,2.5,123769503,1.8187689781188965,1.7682479619979858,3796348,0.2943049967288971,0.2846559882164001,17751451,1.397603988647461,1.3267569541931152,32596526
2008-10-14 00:00:00+00:00,2.720000028610229,2.619999885559082,135174871,1.9198119640350344,1.8524500131607056,2220515,0.3184280097484588,0.3087790012359619,55355249,1.3847229480743408,1.3718409538269043,29913544
